granule_id,us_url,time_start,time_end,product,location,split,granuleSize
S5P_RPRO_L2__NO2____20190320T191712_20190320T205842_07426_03_020400_20221106T220717.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/080/S5P_RPRO_L2__NO2____20190321T185817_20190321T203947_07440_03_020400_20221106T220742.nc,2019-03-20T19:38:46Z,2019-03-20T20:37:10Z,tropomi,la,train,466275798
S5P_RPRO_L2__NO2____20190319T193607_20190319T211737_07412_03_020400_20221106T220656.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/079/S5P_RPRO_L2__NO2____20190320T205842_20190320T224013_07427_03_020400_20221106T220720.nc,2019-03-19T19:57:41Z,2019-03-19T20:56:04Z,tropomi,la,train,465083813
S5P_RPRO_L2__NO2____20190318T195502_20190318T213632_07398_03_020400_20221106T215755.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/079/S5P_RPRO_L2__NO2____20190320T191712_20190320T205842_07426_03_020400_20221106T220717.nc,2019-03-18T20:16:36Z,2019-03-18T21:15:00Z,tropomi,la,train,462460314
S5P_RPRO_L2__NO2____20190317T201357_20190317T215527_07384_03_020400_20221106T213033.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/078/S5P_RPRO_L2__NO2____20190319T193607_20190319T211737_07412_03_020400_20221106T220656.nc,2019-03-17T20:35:31Z,2019-03-17T21:33:55Z,tropomi,la,train,462691334
S5P_RPRO_L2__NO2____20190316T203252_20190316T221422_07370_03_020400_20221106T212111.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/077/S5P_RPRO_L2__NO2____20190318T195502_20190318T213632_07398_03_020400_20221106T215755.nc,2019-03-16T20:54:26Z,2019-03-16T21:52:50Z,tropomi,la,train,463797485
S5P_RPRO_L2__NO2____20190316T185122_20190316T203252_07369_03_020400_20221106T212109.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/076/S5P_RPRO_L2__NO2____20190317T201357_20190317T215527_07384_03_020400_20221106T213033.nc,2019-03-16T19:12:56Z,2019-03-16T20:11:19Z,tropomi,la,train,465171385
S5P_RPRO_L2__NO2____20190315T205147_20190315T223317_07356_03_020400_20221106T212036.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/075/S5P_RPRO_L2__NO2____20190316T203252_20190316T221422_07370_03_020400_20221106T212111.nc,2019-03-15T21:13:22Z,2019-03-15T22:11:45Z,tropomi,la,train,468417538
S5P_RPRO_L2__NO2____20190315T191017_20190315T205147_07355_03_020400_20221106T212033.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/075/S5P_RPRO_L2__NO2____20190316T185122_20190316T203252_07369_03_020400_20221106T212109.nc,2019-03-15T19:31:51Z,2019-03-15T20:30:15Z,tropomi,la,train,465675665
S5P_RPRO_L2__NO2____20190314T192912_20190314T211042_07341_03_020400_20221106T212005.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/074/S5P_RPRO_L2__NO2____20190315T205147_20190315T223317_07356_03_020400_20221106T212036.nc,2019-03-14T19:50:46Z,2019-03-14T20:49:09Z,tropomi,la,train,464456643
S5P_RPRO_L2__NO2____20190313T194807_20190313T212937_07327_03_020400_20221106T210145.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/074/S5P_RPRO_L2__NO2____20190315T191017_20190315T205147_07355_03_020400_20221106T212033.nc,2019-03-13T20:09:41Z,2019-03-13T21:08:05Z,tropomi,la,train,464623768
S5P_RPRO_L2__NO2____20190312T200702_20190312T214832_07313_03_020400_20221106T205157.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/073/S5P_RPRO_L2__NO2____20190314T192912_20190314T211042_07341_03_020400_20221106T212005.nc,2019-03-12T20:28:36Z,2019-03-12T21:27:00Z,tropomi,la,train,464217943
S5P_RPRO_L2__NO2____20190311T202557_20190311T220727_07299_03_020400_20221106T204238.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/072/S5P_RPRO_L2__NO2____20190313T194807_20190313T212937_07327_03_020400_20221106T210145.nc,2019-03-11T20:47:31Z,2019-03-11T21:45:55Z,tropomi,la,train,465666288
S5P_RPRO_L2__NO2____20190310T204452_20190310T222622_07285_03_020400_20221106T204215.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/071/S5P_RPRO_L2__NO2____20190312T200702_20190312T214832_07313_03_020400_20221106T205157.nc,2019-03-10T21:06:26Z,2019-03-10T22:04:50Z,tropomi,la,train,467578437
S5P_RPRO_L2__NO2____20190310T190321_20190310T204452_07284_03_020400_20221106T204214.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/070/S5P_RPRO_L2__NO2____20190311T202557_20190311T220727_07299_03_020400_20221106T204238.nc,2019-03-10T19:24:56Z,2019-03-10T20:23:19Z,tropomi,la,train,461801854
S5P_RPRO_L2__NO2____20190309T192216_20190309T210347_07270_03_020400_20221106T202404.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/069/S5P_RPRO_L2__NO2____20190310T204452_20190310T222622_07285_03_020400_20221106T204215.nc,2019-03-09T19:43:51Z,2019-03-09T20:42:14Z,tropomi,la,train,464172769
S5P_RPRO_L2__NO2____20190308T194111_20190308T212242_07256_03_020400_20221106T201443.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/069/S5P_RPRO_L2__NO2____20190310T190321_20190310T204452_07284_03_020400_20221106T204214.nc,2019-03-08T20:02:45Z,2019-03-08T21:01:10Z,tropomi,la,train,464962515
S5P_RPRO_L2__NO2____20190307T200007_20190307T214137_07242_03_020400_20221106T200523.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/068/S5P_RPRO_L2__NO2____20190309T192216_20190309T210347_07270_03_020400_20221106T202404.nc,2019-03-07T20:21:40Z,2019-03-07T21:20:05Z,tropomi,la,train,464717880
S5P_RPRO_L2__NO2____20190306T201902_20190306T220032_07228_03_020400_20221106T200456.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/067/S5P_RPRO_L2__NO2____20190308T194111_20190308T212242_07256_03_020400_20221106T201443.nc,2019-03-06T20:40:36Z,2019-03-06T21:32:53Z,tropomi,la,train,448266554
S5P_RPRO_L2__NO2____20190305T203757_20190305T221927_07214_03_020400_20221106T195543.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/066/S5P_RPRO_L2__NO2____20190307T200007_20190307T214137_07242_03_020400_20221106T200523.nc,2019-03-05T20:59:31Z,2019-03-05T21:57:55Z,tropomi,la,train,466001291
S5P_RPRO_L2__NO2____20190305T185627_20190305T203757_07213_03_020400_20221106T195541.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/065/S5P_RPRO_L2__NO2____20190306T201902_20190306T220032_07228_03_020400_20221106T200456.nc,2019-03-05T19:18:01Z,2019-03-05T20:10:18Z,tropomi,la,train,443751923
S5P_RPRO_L2__NO2____20190304T205652_20190304T223823_07200_03_020400_20221106T194716.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/064/S5P_RPRO_L2__NO2____20190305T203757_20190305T221927_07214_03_020400_20221106T195543.nc,2019-03-04T21:18:26Z,2019-03-04T22:16:50Z,tropomi,la,train,466227127
S5P_RPRO_L2__NO2____20190304T191522_20190304T205652_07199_03_020400_20221106T194642.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/064/S5P_RPRO_L2__NO2____20190305T185627_20190305T203757_07213_03_020400_20221106T195541.nc,2019-03-04T19:36:56Z,2019-03-04T20:35:20Z,tropomi,la,train,464774670
S5P_RPRO_L2__NO2____20190303T193417_20190303T211547_07185_03_020400_20221106T194003.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/063/S5P_RPRO_L2__NO2____20190304T205652_20190304T223823_07200_03_020400_20221106T194716.nc,2019-03-03T19:55:51Z,2019-03-03T20:54:14Z,tropomi,la,train,463521689
S5P_RPRO_L2__NO2____20190302T195312_20190302T213443_07171_03_020400_20221106T193215.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/063/S5P_RPRO_L2__NO2____20190304T191522_20190304T205652_07199_03_020400_20221106T194642.nc,2019-03-02T20:14:46Z,2019-03-02T21:13:10Z,tropomi,la,train,464078923
S5P_RPRO_L2__NO2____20190301T201207_20190301T215338_07157_03_020400_20221106T192640.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/062/S5P_RPRO_L2__NO2____20190303T193417_20190303T211547_07185_03_020400_20221106T194003.nc,2019-03-01T20:33:42Z,2019-03-01T21:32:05Z,tropomi,la,train,463105950
S5P_RPRO_L2__NO2____20190228T203103_20190228T221233_07143_03_020400_20221106T192356.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/061/S5P_RPRO_L2__NO2____20190302T195312_20190302T213443_07171_03_020400_20221106T193215.nc,2019-02-28T20:52:37Z,2019-02-28T21:51:00Z,tropomi,la,train,465725732
S5P_RPRO_L2__NO2____20190228T184932_20190228T203103_07142_03_020400_20221106T192355.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/060/S5P_RPRO_L2__NO2____20190301T201207_20190301T215338_07157_03_020400_20221106T192640.nc,2019-02-28T19:11:07Z,2019-02-28T20:09:30Z,tropomi,la,train,462689450
S5P_RPRO_L2__NO2____20190227T204958_20190227T223128_07129_03_020400_20221106T191433.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/059/S5P_RPRO_L2__NO2____20190228T203103_20190228T221233_07143_03_020400_20221106T192356.nc,2019-02-27T21:11:32Z,2019-02-27T22:09:56Z,tropomi,la,train,466571737
S5P_RPRO_L2__NO2____20190227T190828_20190227T204958_07128_03_020400_20221106T191431.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/059/S5P_RPRO_L2__NO2____20190228T184932_20190228T203103_07142_03_020400_20221106T192355.nc,2019-02-27T19:30:02Z,2019-02-27T20:28:25Z,tropomi,la,train,465066710
S5P_RPRO_L2__NO2____20190226T192723_20190226T210853_07114_03_020400_20221106T190321.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/058/S5P_RPRO_L2__NO2____20190227T204958_20190227T223128_07129_03_020400_20221106T191433.nc,2019-02-26T19:48:57Z,2019-02-26T20:47:21Z,tropomi,la,train,465672956
S5P_RPRO_L2__NO2____20190225T194618_20190225T212749_07100_03_020400_20221106T185633.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/058/S5P_RPRO_L2__NO2____20190227T190828_20190227T204958_07128_03_020400_20221106T191431.nc,2019-02-25T20:07:53Z,2019-02-25T21:06:16Z,tropomi,la,train,463750847
S5P_RPRO_L2__NO2____20190224T200514_20190224T214644_07086_03_020400_20221106T185223.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/057/S5P_RPRO_L2__NO2____20190226T192723_20190226T210853_07114_03_020400_20221106T190321.nc,2019-02-24T20:26:48Z,2019-02-24T21:25:12Z,tropomi,la,train,464741293
S5P_RPRO_L2__NO2____20190223T202409_20190223T220540_07072_03_020400_20221106T184749.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/056/S5P_RPRO_L2__NO2____20190225T194618_20190225T212749_07100_03_020400_20221106T185633.nc,2019-02-23T20:45:44Z,2019-02-23T21:44:07Z,tropomi,la,train,468434093
S5P_RPRO_L2__NO2____20190222T204305_20190222T222435_07058_03_020400_20221106T183511.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/055/S5P_RPRO_L2__NO2____20190224T200514_20190224T214644_07086_03_020400_20221106T185223.nc,2019-02-22T21:04:39Z,2019-02-22T22:03:04Z,tropomi,la,train,468565941
S5P_RPRO_L2__NO2____20190222T190135_20190222T204305_07057_03_020400_20221106T183510.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/054/S5P_RPRO_L2__NO2____20190223T202409_20190223T220540_07072_03_020400_20221106T184749.nc,2019-02-22T19:23:09Z,2019-02-22T20:21:33Z,tropomi,la,train,465620129
S5P_RPRO_L2__NO2____20190221T192030_20190221T210201_07043_03_020400_20221106T181729.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/053/S5P_RPRO_L2__NO2____20190222T204305_20190222T222435_07058_03_020400_20221106T183511.nc,2019-02-21T19:42:05Z,2019-02-21T20:40:28Z,tropomi,la,train,465779727
S5P_RPRO_L2__NO2____20190220T193926_20190220T212056_07029_03_020400_20221106T181533.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/053/S5P_RPRO_L2__NO2____20190222T190135_20190222T204305_07057_03_020400_20221106T183510.nc,2019-02-20T20:01:00Z,2019-02-20T20:59:23Z,tropomi,la,train,464513810
S5P_RPRO_L2__NO2____20190219T195822_20190219T213952_07015_03_020400_20221106T181352.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/052/S5P_RPRO_L2__NO2____20190221T192030_20190221T210201_07043_03_020400_20221106T181729.nc,2019-02-19T20:19:56Z,2019-02-19T21:18:19Z,tropomi,la,train,464462122
S5P_RPRO_L2__NO2____20190218T201717_20190218T215848_07001_03_020400_20221106T181205.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/051/S5P_RPRO_L2__NO2____20190220T193926_20190220T212056_07029_03_020400_20221106T181533.nc,2019-02-18T20:38:52Z,2019-02-18T21:37:15Z,tropomi,la,train,464420861
S5P_RPRO_L2__NO2____20190217T203613_20190217T221743_06987_03_020400_20221106T160349.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/050/S5P_RPRO_L2__NO2____20190219T195822_20190219T213952_07015_03_020400_20221106T181352.nc,2019-02-17T20:57:47Z,2019-02-17T21:56:11Z,tropomi,la,train,467361677
S5P_RPRO_L2__NO2____20190217T185443_20190217T203613_06986_03_020400_20221106T160346.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/049/S5P_RPRO_L2__NO2____20190218T201717_20190218T215848_07001_03_020400_20221106T181205.nc,2019-02-17T19:16:17Z,2019-02-17T20:14:40Z,tropomi,la,train,462956857
S5P_RPRO_L2__NO2____20190216T205509_20190216T223639_06973_03_020400_20221106T155423.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/048/S5P_RPRO_L2__NO2____20190217T203613_20190217T221743_06987_03_020400_20221106T160349.nc,2019-02-16T21:16:43Z,2019-02-16T22:09:00Z,tropomi,la,train,448701892
S5P_RPRO_L2__NO2____20190216T191339_20190216T205509_06972_03_020400_20221106T155420.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/048/S5P_RPRO_L2__NO2____20190217T185443_20190217T203613_06986_03_020400_20221106T160346.nc,2019-02-16T19:35:13Z,2019-02-16T20:33:37Z,tropomi,la,train,462485755
S5P_RPRO_L2__NO2____20190215T193235_20190215T211405_06958_03_020400_20221106T154503.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/047/S5P_RPRO_L2__NO2____20190216T205509_20190216T223639_06973_03_020400_20221106T155423.nc,2019-02-15T19:54:08Z,2019-02-15T20:46:26Z,tropomi,la,train,444414555
S5P_RPRO_L2__NO2____20190214T195130_20190214T213301_06944_03_020400_20221106T154403.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/047/S5P_RPRO_L2__NO2____20190216T191339_20190216T205509_06972_03_020400_20221106T155420.nc,2019-02-14T20:13:05Z,2019-02-14T21:11:29Z,tropomi,la,train,463715814
S5P_RPRO_L2__NO2____20190213T201027_20190213T215157_06930_03_020400_20221106T153448.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/046/S5P_RPRO_L2__NO2____20190215T193235_20190215T211405_06958_03_020400_20221106T154503.nc,2019-02-13T20:32:01Z,2019-02-13T21:30:24Z,tropomi,la,train,462902893
S5P_RPRO_L2__NO2____20190212T202923_20190212T221053_06916_03_020400_20221106T152527.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/045/S5P_RPRO_L2__NO2____20190214T195130_20190214T213301_06944_03_020400_20221106T154403.nc,2019-02-12T20:50:57Z,2019-02-12T21:49:20Z,tropomi,la,train,466480906
S5P_RPRO_L2__NO2____20190212T184752_20190212T202923_06915_03_020400_20221106T151647.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/044/S5P_RPRO_L2__NO2____20190213T201027_20190213T215157_06930_03_020400_20221106T153448.nc,2019-02-12T19:09:27Z,2019-02-12T20:07:50Z,tropomi,la,train,463217901
S5P_RPRO_L2__NO2____20190211T204819_20190211T222949_06902_03_020400_20221106T151611.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/043/S5P_RPRO_L2__NO2____20190212T202923_20190212T221053_06916_03_020400_20221106T152527.nc,2019-02-11T21:09:53Z,2019-02-11T22:08:16Z,tropomi,la,train,466493052
S5P_RPRO_L2__NO2____20190211T190649_20190211T204819_06901_03_020400_20221106T151609.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/043/S5P_RPRO_L2__NO2____20190212T184752_20190212T202923_06915_03_020400_20221106T151647.nc,2019-02-11T19:28:23Z,2019-02-11T20:26:47Z,tropomi,la,train,463802503
S5P_RPRO_L2__NO2____20190210T192545_20190210T210715_06887_03_020400_20221106T150705.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/042/S5P_RPRO_L2__NO2____20190211T204819_20190211T222949_06902_03_020400_20221106T151611.nc,2019-02-10T19:47:19Z,2019-02-10T20:45:42Z,tropomi,la,train,464378322
S5P_RPRO_L2__NO2____20190209T194441_20190209T212611_06873_03_020400_20221106T145754.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/042/S5P_RPRO_L2__NO2____20190211T190649_20190211T204819_06901_03_020400_20221106T151609.nc,2019-02-09T20:06:15Z,2019-02-09T21:04:39Z,tropomi,la,train,464065043
S5P_RPRO_L2__NO2____20190208T200337_20190208T214508_06859_03_020400_20221106T144731.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/041/S5P_RPRO_L2__NO2____20190210T192545_20190210T210715_06887_03_020400_20221106T150705.nc,2019-02-08T20:25:12Z,2019-02-08T21:23:35Z,tropomi,la,train,463284154
S5P_RPRO_L2__NO2____20190207T202234_20190207T220404_06845_03_020400_20221106T144650.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/040/S5P_RPRO_L2__NO2____20190209T194441_20190209T212611_06873_03_020400_20221106T145754.nc,2019-02-07T20:44:08Z,2019-02-07T21:42:31Z,tropomi,la,train,462057126
S5P_RPRO_L2__NO2____20190206T204130_20190206T222301_06831_03_020400_20221106T143731.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/039/S5P_RPRO_L2__NO2____20190208T200337_20190208T214508_06859_03_020400_20221106T144731.nc,2019-02-06T21:03:05Z,2019-02-06T22:01:28Z,tropomi,la,train,462216866
S5P_RPRO_L2__NO2____20190206T190000_20190206T204130_06830_03_020400_20221106T143727.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/038/S5P_RPRO_L2__NO2____20190207T202234_20190207T220404_06845_03_020400_20221106T144650.nc,2019-02-06T19:21:35Z,2019-02-06T20:19:58Z,tropomi,la,train,464434817
S5P_RPRO_L2__NO2____20190205T191857_20190205T210027_06816_03_020400_20221106T142733.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/037/S5P_RPRO_L2__NO2____20190206T204130_20190206T222301_06831_03_020400_20221106T143731.nc,2019-02-05T19:40:31Z,2019-02-05T20:38:54Z,tropomi,la,train,465492626
S5P_RPRO_L2__NO2____20190204T193753_20190204T211924_06802_03_020400_20221106T141805.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/037/S5P_RPRO_L2__NO2____20190206T190000_20190206T204130_06830_03_020400_20221106T143727.nc,2019-02-04T19:59:28Z,2019-02-04T20:57:51Z,tropomi,la,train,463377991
S5P_RPRO_L2__NO2____20190203T195650_20190203T213820_06788_03_020400_20221106T140858.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/036/S5P_RPRO_L2__NO2____20190205T191857_20190205T210027_06816_03_020400_20221106T142733.nc,2019-02-03T20:18:25Z,2019-02-03T21:16:48Z,tropomi,la,train,463967530
S5P_RPRO_L2__NO2____20190202T201547_20190202T215717_06774_03_020400_20221106T135824.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/035/S5P_RPRO_L2__NO2____20190204T193753_20190204T211924_06802_03_020400_20221106T141805.nc,2019-02-02T20:37:21Z,2019-02-02T21:35:45Z,tropomi,la,train,463765826
S5P_RPRO_L2__NO2____20190201T203444_20190201T221614_06760_03_020400_20221106T134858.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/034/S5P_RPRO_L2__NO2____20190203T195650_20190203T213820_06788_03_020400_20221106T140858.nc,2019-02-01T20:56:18Z,2019-02-01T21:54:42Z,tropomi,la,train,466241896
S5P_RPRO_L2__NO2____20190201T185314_20190201T203444_06759_03_020400_20221106T134855.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/033/S5P_RPRO_L2__NO2____20190202T201547_20190202T215717_06774_03_020400_20221106T135824.nc,2019-02-01T19:14:48Z,2019-02-01T20:13:11Z,tropomi,la,train,463584174
S5P_RPRO_L2__NO2____20190131T205341_20190131T223511_06746_03_020400_20221106T134811.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/032/S5P_RPRO_L2__NO2____20190201T203444_20190201T221614_06760_03_020400_20221106T134858.nc,2019-01-31T21:15:15Z,2019-01-31T22:13:39Z,tropomi,la,train,468340272
S5P_RPRO_L2__NO2____20190131T191211_20190131T205341_06745_03_020400_20221106T134808.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/032/S5P_RPRO_L2__NO2____20190201T185314_20190201T203444_06759_03_020400_20221106T134855.nc,2019-01-31T19:33:45Z,2019-01-31T20:32:08Z,tropomi,la,train,464707612
S5P_RPRO_L2__NO2____20190130T193108_20190130T211238_06731_03_020400_20221106T133907.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/031/S5P_RPRO_L2__NO2____20190131T205341_20190131T223511_06746_03_020400_20221106T134811.nc,2019-01-30T19:52:42Z,2019-01-30T20:51:05Z,tropomi,la,train,462800008
S5P_RPRO_L2__NO2____20190129T195005_20190129T213135_06717_03_020400_20221106T133004.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/031/S5P_RPRO_L2__NO2____20190131T191211_20190131T205341_06745_03_020400_20221106T134808.nc,2019-01-29T20:11:40Z,2019-01-29T21:10:03Z,tropomi,la,train,461406799
S5P_RPRO_L2__NO2____20190128T200902_20190128T215032_06703_03_020400_20221106T132100.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/030/S5P_RPRO_L2__NO2____20190130T193108_20190130T211238_06731_03_020400_20221106T133907.nc,2019-01-28T20:30:37Z,2019-01-28T21:22:53Z,tropomi,la,train,444322518
S5P_RPRO_L2__NO2____20190127T202800_20190127T220930_06689_03_020400_20221106T131112.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/029/S5P_RPRO_L2__NO2____20190129T195005_20190129T213135_06717_03_020400_20221106T133004.nc,2019-01-27T20:49:33Z,2019-01-27T21:41:51Z,tropomi,la,train,443386680
S5P_RPRO_L2__NO2____20190127T184629_20190127T202800_06688_03_020400_20221106T131107.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2019/028/S5P_RPRO_L2__NO2____20190128T200902_20190128T215032_06703_03_020400_20221106T132100.nc,2019-01-27T19:08:04Z,2019-01-27T20:00:20Z,tropomi,la,train,444941299
